;url;offer_name;company;company_size;job_location;salary_1;salary_1_description;salary_2;salary_2_description;salary_bonus;seniority_1;seniority_2;job_description;must_have;nice_to_have;integration_tests;unit_tests;tester;agile_management;issue_tracking_tool;knowledge_repository;code_reviews;static_code_analysis;version_control_system;build_server;qa_manager;distributed_team;research_and_experimentation;pair_programming;workshops;e2e_tests;commit_on_the_first_day;one_command_build_possible;up_and_running_within_2h;high_level_and_low_level_designs;feature_development_and_porting;regression_testing;uat_testing;agile_testing;manual_tests;database;virtualization;cloud_infrastructure;databases;network_virtualization;provisioning;networking_hardware;security;application_stack;operating_system;computer;monitors;job_profile;start;contract_duration;paid_holiday;part_time_work;remote_possible;flexible_hours;travel_involved;freedom_to_choose_tools;relocation_package;remote_work;open_minded_developers_in_team;work_with_international_client;perks_in_the_office;benefits
56;https://nofluffjobs.com/job/data-engineer-with-scala-prodata-consult-warszawa-fzx3zbdj;Data Engineer (with Scala);ProData Consult;80+ people;Remote, Warszawa;16000 - 24000 PLN;+ vat (B2B) per month;;;;Mid;;;Docker, Scala/Java, ReactJS, Kubernetes, OpenShift, English;PostgreSQL, Apache Spark, Apache Flink, Apache Airflow, Apache Kafka, Apache Cassandra, Apache Druid, Apache Avro, Apache Parquet, Ceph (S3);;;;Yes;Yes;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;If needed;Mainly new features;ASAP;Temporary contract (10 months);No;No;Fully remote;Yes;No;No;;;;;;Sport subscription, Private healthcare, International projects
57;https://nofluffjobs.com/job/junior-devops-cloud-engineer-talent-hills-warszawa-xwwbr5t9;Junior DevOps/Cloud Engineer;Talent Hills;40+ people;Warszawa, Kraków, Wrocław;7000 - 10000 PLN;gross (employment contract) per month;;;;Junior;;"Szukamy DevOps/Cloud Engineer do stabilnej, międzynarodowej firmy z branży Hi-Tech. Szukamy osób zainteresowanych rozwojem w  kierunku infrastruktury devopsowej, i obszarem Cloud.
Proces rekrutacyjny oraz praca codzienna obecnie odbywa się w 100% zdalnie.";Linux, Docker, English, Critical thinking, Problem solving;Go, Kubernetes, DPDK, Kernel;;;;Yes;;GitHub;;;GIT;;;;;;;;;;;;;;;;;MySQL, PostgreSQL;Docker;Yes;MySQL, PostgreSQL;SDN;Ansible, Puppet;;;;linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;Yes;80 %;No;Yes;No;No;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Free snacks, Modern office, No dress code;Sport subscription, Private healthcare, Lunch card, International projects
58;https://nofluffjobs.com/job/mid-devops-cloud-engineer-talent-hills-warszawa-uvep0zga;Mid DevOps/Cloud Engineer;Talent Hills;40+ people;Warszawa, Kraków, Wrocław;11000 - 15000 PLN;gross (employment contract) per month;;;;Mid;;"Szukamy DevOps/Cloud Engineer do stabilnej, międzynarodowej firmy z branży Hi-Tech. Szukamy osób zainteresowanych rozwojem w  kierunku infrastruktury devopsowej, i obszarem Cloud.
Proces rekrutacyjny oraz praca codzienna obecnie odbywa się w 100% zdalnie.";Linux, Docker, English, Critical thinking, Problem solving;Go, Kubernetes, DPDK, Kernel;;;;Yes;;GitHub;;;GIT;;;;;;;;;;;;;;;;;MySQL, PostgreSQL;Docker;Yes;MySQL, PostgreSQL;SDN;Ansible, Puppet;;;;linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;Yes;80 %;No;Yes;No;No;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Free snacks, Modern office, No dress code;Sport subscription, Private healthcare, Lunch card, International projects
59;https://nofluffjobs.com/job/senior-devops-cloud-engineer-talent-hills-warszawa-alzztcvq;Senior DevOps/Cloud Engineer;Talent Hills;40+ people;Warszawa, Kraków, Wrocław;16000 - 18000 PLN;gross (employment contract) per month;;;;Senior;;"Szukamy DevOps/Cloud Engineer do stabilnej, międzynarodowej firmy z branży Hi-Tech. Szukamy osób zainteresowanych rozwojem w  kierunku infrastruktury devopsowej, i obszarem Cloud.
Proces rekrutacyjny oraz praca codzienna obecnie odbywa się w 100% zdalnie.";Linux, Docker, English, Critical thinking, Problem solving;Go, Kubernetes, DPDK, Kernel;;;;Yes;;GitHub;;;GIT;;;;;;;;;;;;;;;;;MySQL, PostgreSQL;Docker;Yes;MySQL, PostgreSQL;SDN;Ansible, Puppet;;;;linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;Yes;80 %;No;Yes;No;No;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Free snacks, Modern office, No dress code;Sport subscription, Private healthcare, Lunch card, International projects
60;https://nofluffjobs.com/job/senior-linux-engineer-mobica-limited-warszawa-pmuvcalb;Senior Linux Engineer;Mobica Limited;1000+ people;Warszawa, London;19000 - 22000 PLN;+ vat (B2B) per month;17000 - 20000 PLN;gross (employment contract) per month;;Senior;;We are looking for Engineer with background and expertise in security areas (optional) to work on site in London.;Linux, Git;;;;;Scrum;;;Bitbucket, GitLab, GitHub, Crucible, Stash;;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;apple, windows, linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;B2B - No;No;Yes (1 day a week);Yes;A lot;Yes;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Free lunch, Modern office, No dress code, Free breakfast;Private healthcare, International projects, Company apartment
61;https://nofluffjobs.com/job/linux-engineer-mobica-limited-warszawa-yb7i6jfm;Linux Engineer;Mobica Limited;1000+ people;Warszawa, London;15000 - 19000 PLN;+ vat (B2B) per month;14000 - 17000 PLN;gross (employment contract) per month;;Mid;;We are looking for Engineer with background and expertise in security areas (optional) to work on site in London.;Linux, Git;;;;;Scrum;;;Bitbucket, GitLab, GitHub, Crucible, Stash;;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;apple, windows, linux;Notebook;Two;Mainly new features;ASAP;Permanent contract;B2B - No;No;Yes (1 day a week);Yes;A lot;Yes;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Free lunch, Modern office, No dress code, Free breakfast;Private healthcare, International projects, Company apartment
62;https://nofluffjobs.com/job/senior-software-engineer-neptune-labs-warszawa-lfcrhdap;Senior Software Engineer;Neptune Labs;15+ people;Warszawa;12000 - 18000 PLN;+ vat (B2B) per month;;;;Senior;;You build software. You understand the business requirements and are able to translate them into working code. You keep up with technology development in order to choose tech stack that plays well with the company’s long-term vision for the product.;Git, Docker, Linux, Proactivity, clean code, Passion for self-improvement;Elasticsearch, scala, Kubernetes, GCP, azure, mysql, kafka;Yes;Yes;;Yes;Jira;Confluence;GitLab, GitHub;Findbugs;GIT;GitLab;;;;;;;;;;;;;;;;;;;;;;;;;linux;Notebook;Two;Mainly new features;ASAP;;No;No;No;Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Modern office, Startup atmosphere, No dress code;Sport subscription, Private healthcare, Lunch card
63;https://nofluffjobs.com/job/expert-hpc-scp-engineer-astrazeneca-warsaw-wd9lxzqa;Expert HPC/SCP Engineer;AstraZeneca;1600 people;Warsaw;20000 - 22000 PLN;gross (employment contract) per month;;;+15%;Expert;;At AstraZeneca we are treating Scientific Computing as a strategic asset underpinning our advances in science. Leading-edge research strategies critically depend on best in class Computing capabilities and enthusiastic engineering teams supporting them.;Linux, Windows Server, Unix, Docker, Kubernetes, English, Team player, Communication skills, Critical thinking, Problem solving;Shell, VMware, Security, GPC, Azure, HPC;;;;Scrum, Agile, DevOps;Jira, Bitbucket;Confluence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;some;Yes;Yes;;;;Free coffee, Gym, Canteen, Bike parking, Playroom, Shower, Mobile phone, In-house trainings, Modern office, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Lunch card, Small teams, International projects, 5 days of additional holiday
64;https://nofluffjobs.com/job/senior-hpc-scp-engineer-astrazeneca-warsaw-3byc0x4e;Senior HPC/SCP Engineer;AstraZeneca;1600 people;Warsaw;17000 - 20000 PLN;gross (employment contract) per month;;;+15%;Senior;;At AstraZeneca we are treating Scientific Computing as a strategic asset underpinning our advances in science. Leading-edge research strategies critically depend on best in class Computing capabilities and enthusiastic engineering teams supporting them.;Linux, Windows Server, Unix, Docker, Kubernetes, English, Team player, Communication skills, Critical thinking, Problem solving;Shell, VMware, Security, GPC, Azure, HPC;;;;Scrum, Agile, DevOps;Jira, Bitbucket;Confluence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;some;Yes;Yes;;;;Free coffee, Gym, Canteen, Bike parking, Playroom, Shower, Mobile phone, In-house trainings, Modern office, No dress code;Sport subscription, Training budget, Private healthcare, Flat structure, Lunch card, Small teams, International projects, 5 days of additional holiday
65;https://nofluffjobs.com/job/senior-solution-engineer-cloud-harvey-nash-technology-warszawa-07vv2w8f;Senior Solution Engineer- Cloud;Harvey Nash Technology;100+ people;Warszawa;17000 - 18400 PLN;gross (employment contract) per month;;;;Senior;;The Solution Engineer role is a highly technical and hands-on engineering role who owns the technical design/development of packaged solutions and delivering those solutions to our customers via demos, proof of concepts and customer workshops.;Cloud, Big data, English, Communication skills;GO, Ruby, AI, ML, Polish, Problem solving;;;;Yes;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Up to you;Up to you;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Gym, Canteen, Bike parking, Playroom, Free snacks, Free beverages, Free lunch, In-house trainings, Modern office, Startup atmosphere, Free breakfast;Sport subscription, Private healthcare, Flat structure, Lunch card, Small teams, International projects
66;https://nofluffjobs.com/job/mid-solution-engineer-cloud-harvey-nash-technology-warszawa-kgl6trsm;Mid Solution Engineer- Cloud;Harvey Nash Technology;100+ people;Warszawa;15000 - 17000 PLN;gross (employment contract) per month;;;;Mid;;The Solution Engineer role is a highly technical and hands-on engineering role who owns the technical design/development of packaged solutions and delivering those solutions to our customers via demos, proof of concepts and customer workshops.;Cloud, Big data, English, Communication skills;GO, Ruby, AI, ML, Polish, Problem solving;;;;Yes;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Up to you;Up to you;Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Gym, Canteen, Bike parking, Playroom, Free snacks, Free beverages, Free lunch, In-house trainings, Modern office, Startup atmosphere, Free breakfast;Sport subscription, Private healthcare, Flat structure, Lunch card, Small teams, International projects
67;https://nofluffjobs.com/job/machine-learning-developer-fudo-security-emea-warszawa-arob5grf;Machine Learning Developer;Fudo Security EMEA;40+ people;Warszawa;14000 - 16000 PLN;+ vat (B2B) per month;;;;Mid;;Our Development Team does its best to boost our main product – Fudo PAM. Lack of comparable security technological solutions on the market in conjunction with its global range make phrase ‘unique product’ in our case up and running.;PostgreSQL, NLP, good understanding of architectures eg. autoencoder, ga..., understanding of business needs and processes, English, Team player, Positive attitude, high focus on date quality and usage;insight into IT security issues;Yes;Yes;;Scrum;Redmine;Yes;GitLab, Phabricator;;GIT, Perforce;Jenkins;;;;;;;;;;;;;;;;;;;;;;;;;apple, linux;Notebook;Yes;;2020-05-01;Permanent contract;No;No;No;Yes;No;No;;;;;Free coffee, Free snacks, Free beverages, Modern office, Team events, Sector events and conferences;Sport subscription, Private healthcare, 5 days remote per quarter, AXA life insurance, English classes
68;https://nofluffjobs.com/job/python-developer-fudo-security-emea-warszawa-h3y3kw9d;Python Developer;Fudo Security EMEA;40+ people;Warszawa;12000 - 14000 PLN;+ vat (B2B) per month;;;;Mid;;Our Development Team does its best to boost our main product: Fudo PAM security appliance.  Fudo is unique in its class multi-purpose system with strong user authentication, session recording and privileged misuse prevention. It’s a cutting edge of IT security, a front line defense system.;PostgreSQL, experience in development of web applications, English, Team player, Positive attitude;insight into IT security issues;Yes;Yes;;Scrum;Redmine;Yes;GitLab, Phabricator, PyTest;;GIT, Perforce;Jenkins;;;;;;;;;;;;;;;;;;;;;;;;;apple;Notebook;Yes;;2020-05-01;Permanent contract;No;No;No;Yes;No;No;;;;;Free coffee, Free snacks, Free beverages, Modern office, Team events;Sport subscription, Private healthcare, 5 days remote per quarter, AXA life insurance, English classes
69;https://nofluffjobs.com/job/network-engineer-sdn-cloud-codilime-warsaw-jq6uadgi;Network Engineer - SDN/cloud;CodiLime Sp. z o.o.;+100 people;Warsaw;12000 - 19000 PLN;+ vat (B2B) per month;;;;Mid;Senior;As a Network Engineer at Codilime you will support a project using hands-on experience for network and cloud-based services from the design phase, through solution deployment and integration to troubleshooting a working service.;Linux, low-level Linux, SDN, NFV, docker, bash, English, Team player, networks;virtualization, Contrail, Tungsten fabric, DevOps methodology, GCP, azure;;;;Scrum, Agile;Jira;Confluence;;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;linux;Notebook;Two;;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, In-house trainings, In-house hack days, Modern office, Startup atmosphere, No dress code;Sport subscription, Training budget, Private healthcare, In-house trainings, Team events, Conference budget
70;https://nofluffjobs.com/job/back-end-python-engineer-tooploox-warsaw-6eakxo1y;Back-end Python Engineer;Tooploox;150 people;Remote, Warsaw, Wroclaw, Gdańsk;12000 - 16000 PLN;+ vat (B2B) per month;;;;Mid;Senior;"We passionately support US-based startups to grow their businesses. We do this by creating awesome culture with holacratic company structure, proactive people on board, and enjoyable environment.
As Back-end Engineer, you will help us in building great products for our clients.";Git, Docker, microservices, CI/CD, PEP8, English, Communication skills;Flask, Celery, Kafka, AMQP, SQS, SQLAlchemy, aiohttp, GraphQL, Polish;Yes;Yes;;Scrum;Yes;GitHub;Yes;Yes;GIT;Jenkins;;;;Yes;;;Yes;Yes;Yes;;;;;;;;;;;;;;;;apple;MacBook Pro;24 up to 2;Mainly new features;ASAP;Permanent contract;Yes;No;Fully remote;Yes;some;Yes;;;;;Free coffee, Gym, Bike parking, Playroom, Shower, Free snacks, Free beverages, Free lunch, Free parking, In-house trainings, In-house hack days, Modern office, Startup atmosphere, No dress code, Kitchen;Sport subscription, Training budget, Private healthcare, Small teams, International projects, In-house trainings, Conference budget, Team Events, Private health care, AskHenry, Holacratic structure
71;https://nofluffjobs.com/job/open-source-backend-engineer-sumo-logic-warsaw-oucnyyun;Open Source Backend Engineer;Sumo Logic;400+ people;Warsaw, Kraków;16000 - 24000 PLN;gross (employment contract) per month;;;;Mid;Senior;Regardless of which language you know (Java, Python, Go, Ruby OR Scala), if you are an Open Source Contributor with a track record of meaningful contributions to high-profile projects, feel invited to cooperation with us.  Ideally in our office in Warsaw or Krakow, but remote work is also possible.;Strong coding skills, MSc or equivalent experience, Unix, Distributed systems, Scala, Golang, Ruby, Open Source contributions, English, Troubleshooting skills, TCP/IP fundamentals, 4 years of commercial experience;Docker, NoSQL, Linux, Elasticsearch, Kafka, Cassandra, Zookeeper, TDD, High Availability, Scalability, Machine learning, Kubernetes, Apache, Polish, Team player, Problem solving, Self-driven;Basic;Great coverage;;Scrum;Jira;Confluence, GitHub Wiki;GitHub PR;Scalastyle;Git;Jenkins;Yes;;;Yes;;;;Yes;;;;;;;;;;;;;;;;;apple;MacBook Pro;27'';Mainly new features;ASAP;Permanent contract;Yes;No;Yes (1 day a week);Yes;some;Yes;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Free lunch, In-house trainings, In-house hack days, Modern office, Startup atmosphere, No dress code, Free breakfast, Kitchen;Sport subscription, Training budget, Private healthcare, Flat structure, Lunch card, Small teams, International projects, In-house trainings, In-house hack days, Conference budget, Team Events, Traveling to the US, Tech Talks
72;https://nofluffjobs.com/job/senior-scala-developer-remote-prodata-consult-warszawa-hcuqfclk;Senior Scala Developer (Remote);ProData Consult;80+ people;Remote, Warszawa, Kraków, Gdańsk, Wrocław;147 - 160 PLN;+ vat (B2B) per hour;;;;Senior;;You will develop our next-generation, container-based Data Analytics Products. The platforms you develop will allow our Client to scale to new data and user volumes, and will encourage our teams to continually innovate in the latest technologies and techniques.;Scala, Kafka, Flink;Cassandra, Git, PostgreSQL;;;;Agile;Jira;;;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;No;No;;;;;Free coffee, Free beverages, Startup atmosphere, No dress code;Private healthcare, International projects
73;https://nofluffjobs.com/job/mid-scala-developer-remote-prodata-consult-warszawa-gs8hfjrn;Mid Scala Developer (Remote);ProData Consult;80+ people;Remote, Warszawa, Kraków, Gdańsk, Wrocław;130 - 147 PLN;+ vat (B2B) per hour;;;;Mid;;You will develop our next-generation, container-based Data Analytics Products. The platforms you develop will allow our Client to scale to new data and user volumes, and will encourage our teams to continually innovate in the latest technologies and techniques.;Scala, Kafka, Flink;Cassandra, Git, PostgreSQL;;;;Agile;Jira;;;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;Mainly new features;ASAP;Permanent contract;No;No;Fully remote;Yes;No;No;;;;;Free coffee, Free beverages, Startup atmosphere, No dress code;Private healthcare, International projects
74;https://nofluffjobs.com/job/senior-data-engineer-prodata-consult-warsaw-iremfqgw;Senior Data Engineer;ProData Consult;100+ people;Warsaw;21840 - 26880 PLN;+ vat (B2B) per month;;;;Senior;;As a Senior Data Engineer, you will work closely with Client’s data scientists, architects, product owners and external stakeholders to build Clent’s future advanced analytics solutions. You will take the lead in several initiatives associated with securing data for analytics across the organisation;ETL, SQL Server, Azure, English, Polish, Team player, Communication skills, Critical thinking, Problem solving, Proactivity, Agile;UI/UX design skills;;;;Scrum;Jira;Confluence;;;GIT;Jenkins;;;;;;;;;;;;;;;;;;Azure;;;;;;;windows;Workstation;Two;Mainly new features;ASAP;Permanent contract;No;No;Yes (1 day a week);Yes;some;No;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Mobile phone, Modern office, Startup atmosphere, No dress code;Sport subscription, Private healthcare, Flat structure, Small teams, International projects, Scandinavian business culture
75;https://nofluffjobs.com/job/mid-data-engineer-prodata-consult-warsaw-gunrciid;Mid Data Engineer;ProData Consult;100+ people;Warsaw;16800 - 21840 PLN;+ vat (B2B) per month;;;;Mid;;As a Senior Data Engineer, you will work closely with Client’s data scientists, architects, product owners and external stakeholders to build Clent’s future advanced analytics solutions. You will take the lead in several initiatives associated with securing data for analytics across the organisation;ETL, SQL Server, Azure, English, Polish, Team player, Communication skills, Critical thinking, Problem solving, Proactivity, Agile;UI/UX design skills;;;;Scrum;Jira;Confluence;;;GIT;Jenkins;;;;;;;;;;;;;;;;;;Azure;;;;;;;windows;Workstation;Two;Mainly new features;ASAP;Permanent contract;No;No;Yes (1 day a week);Yes;some;No;Yes;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Mobile phone, Modern office, Startup atmosphere, No dress code;Sport subscription, Private healthcare, Flat structure, Small teams, International projects, Scandinavian business culture
76;https://nofluffjobs.com/job/senior-support-consultant-prodata-consult-warszawa-x8tqa01z;Senior Support Consultant;ProData Consult;80+ people;Warszawa;110 - 126 PLN;+ vat (B2B) per hour;;;;Senior;;Consultant will be positioned in the 1st line of global support engagement with the Clients and will take part in handling the operation interfaces, service platform and environments including monitoring and the management of file systems, operating systems and virtual machines.;Windows, Active Directory, Microsoft, Windows Server, English, Polish, Team player, Communication skills;Powershell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;;ASAP;Permanent contract;No;No;No;No;some;No;Yes;;;;Free coffee, Bike parking, Playroom, Free snacks, In-house trainings, Modern office;Sport subscription, Private healthcare, International projects
77;https://nofluffjobs.com/job/mid-support-consultant-prodata-consult-warszawa-onza2jrv;Mid Support Consultant;ProData Consult;80+ people;Warszawa;80 - 110 PLN;+ vat (B2B) per hour;;;;Mid;;Consultant will be positioned in the 1st line of global support engagement with the Clients and will take part in handling the operation interfaces, service platform and environments including monitoring and the management of file systems, operating systems and virtual machines.;Windows, Active Directory, Microsoft, Windows Server, English, Polish, Team player, Communication skills;Powershell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;Two;;ASAP;Permanent contract;No;No;No;No;some;No;Yes;;;;Free coffee, Bike parking, Playroom, Free snacks, In-house trainings, Modern office;Sport subscription, Private healthcare, International projects
78;https://nofluffjobs.com/job/senior-data-analyst-remote-prodata-consult-warszawa-k6ned5bh;Senior Data Analyst (REMOTE);ProData Consult;80+ people;Remote, Warszawa;115 - 130 PLN;+ vat (B2B) per hour;;;;Senior;;Industry: BankingType of project: Data analysisLocation: Warsaw, remotelyBusiness trips: NoRemote work: even 100%Project language: English , PolishTeam consists of Polish and Dutch co-workersProject length: 6 monthsStart: ASAPAssignment type: B2B;JIRA, MS SQL, DataBase, Data Warehouses, Data analytics tools, Team player, Attention to detail, Analytical skills, Organizational skills, Polish, English, Critical thinking, Proactivity;R, Oracle, WD, SAS, Hive;;;;Scrum, Agile;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;If needed;;ASAP;Temporary contract (6 months);No;No;Fully remote;Yes;No;No;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Modern office;Sport subscription, Private healthcare, Small teams, International projects
79;https://nofluffjobs.com/job/react-developer-itds-polska-warszawa-bfs2qlun;React Developer;ITDS Polska Sp. z o.o.;+200 people;Warszawa;700 - 950 PLN;+ vat (B2B) per day;;;;Mid;;As a ReactJs Developer, you will design solutions for our Client – one of the most prestigious Investment Banks in the world.  We build applications by using the best modern technologies for Structured Finance & Lending businesses.;CSS, HTML, English;;;Yes;;Yes;;;;;;;;;;Yes;;;;;;;;;;;;;;;;;;;;;windows;Workstation;Two;Mainly new features;ASAP;Permanent contract;No;No;Yes (2 days a week);Yes;No;No;;;;;Free coffee, Free snacks, Free beverages, In-house trainings, Modern office, No dress code;Sport subscription, Training budget, Private healthcare, International projects
80;https://nofluffjobs.com/job/mid-data-analyst-remote-prodata-consult-warszawa-pziqlok1;Mid Data Analyst (REMOTE);ProData Consult;80+ people;Remote, Warszawa;100 - 115 PLN;+ vat (B2B) per hour;;;;Mid;;Industry: BankingType of project: Data analysisLocation: Warsaw, remotelyBusiness trips: NoRemote work: even 100%Project language: English , PolishTeam consists of Polish and Dutch co-workersProject length: 6 monthsStart: ASAPAssignment type: B2B;JIRA, MS SQL, DataBase, Data Warehouses, Data analytics tools, Team player, Attention to detail, Analytical skills, Organizational skills, Polish, English, Critical thinking, Proactivity;R, Oracle, WD, SAS, Hive;;;;Scrum, Agile;Yes;Yes;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;windows, linux;Notebook;If needed;;ASAP;Temporary contract (6 months);No;No;Fully remote;Yes;No;No;;;;;Free coffee, Canteen, Bike parking, Playroom, Shower, Free snacks, Free beverages, Modern office;Sport subscription, Private healthcare, Small teams, International projects
81;https://nofluffjobs.com/job/backend-engineer-sunscrapers-warsaw-iz2p9aue;Backend Engineer;Sunscrapers Sp. z o.o.;30+ people;Remote, Warsaw;8000 - 16000 PLN;+ vat (B2B) per month;;;;Mid;;;PostgreSQL, Git, English;Flask, Celery, Docker, Redis, Elasticsearch, Memcached, Mercurial, HTML5/CSS3;Yes;Yes;;Scrum, Kanban;Trello, Gitlab, Jira;Gitlab;Gitlab;Yes;Git;Gitlab, Codeship;;;;Yes;;;Yes;Yes;Yes;;;;;;;;;;;;;;;;apple, linux;MacBook Pro;"1-2 external 24""";;ASAP;Permanent contract;Yes;No;Fully remote;Yes;No;Yes;;;;;Free coffee, Bike parking, Shower, Free snacks, Free beverages, Kitchen, Play room;Sport subscription, Training budget, Private healthcare, In-house trainings, Conference budget, Team Events
82;https://nofluffjobs.com/job/machine-learning-specialist-r-d-project-varsav-game-studios-warszawa-8yfmbw1p;Machine Learning Specialist- R&D project;VARSAV Game Studios S.A.;30+ people;Warszawa;10000 - 16000 PLN;+ vat (B2B) per month;10000 - 16000 PLN;gross (employment contract) per month;;Mid;;W ramach projektu badawczo-rozwojowego poszukujemy programisty Machine Learning, który chciałby się rozwijać w środowisku gier komputerowych.;uczenie maszynowe, Keras, TensorFlow, PyTorch, NumPy, Pandas, Multilayer Perceptron, LSTM, Convolutional, English, Polish;Team player, Communication skills, Proactivity;Yes;Yes;;Kanban;Trello;Wiki;GitHub;;GIT;Jenkins;;;;;;;;;;;;;;;;;;;;;;;;;windows;Workstation;Two;;2020-06-01;Permanent contract;B2B - No;No;Yes (3 days a week);Yes;No;Yes;;;;;Free coffee, Modern office, Startup atmosphere, No dress code;Small teams, Young team, Great atmosphere, Great location, Innovative projects
83;https://nofluffjobs.com/job/embedded-developer-mcx-systems-warsaw-1qoksr4o;Embedded Developer;MCX Systems Sp. z o.o.;40+ people;Warsaw;50 - 85 PLN;+ vat (B2B) per hour;8000 - 14000 PLN;gross (employment contract) per month;;Mid;;;Git, TCP, English, Team player, Multithreading, clean code;Embedded, payments, GPRS, PSTN, RS232, MDB, design patterns, cryptography;;Google Test;;Scrum;Jira, Redmine;Wiki;;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;windows;Notebook;If needed;Mainly new features;ASAP;Permanent contract;B2B - No;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Shower, Startup atmosphere, No dress code, fresh fruits;Flat structure, Small teams
84;https://nofluffjobs.com/job/senior-software-engineer-nethone-warsaw-xmtx6yto;Senior Software Engineer;Nethone;60 people;Warsaw;14000 - 17000 PLN;+ vat (B2B) per month;14000 - 17000 PLN;gross (mandate contract) per month;;Senior;;The candidate is expected to have at least 3 years of experience and a deep understanding of how the web works, who is highly skilled in any programming language of choice and competent in back-end technologies, with relevant experience in Python.;Relational databases;PostgreSQL, exp. handling significant traffic, Tinkering mindset;Yes;90% coverage;;Yes;GitLab;GitLab;GitLab;;GIT;;;;;;;;;;;;;;;;;;;;;;;;;;apple, linux;Notebook;Two;;ASAP;Permanent contract;B2B - No;No;Yes (1 day a week);Yes;No;Yes;;;;;Free coffee, Bike parking, Playroom, Free snacks, Free beverages, In-house trainings, Modern office, Startup atmosphere, No dress code, Free breakfast;Sport subscription, Training budget, Private healthcare, Flat structure, International projects
85;https://nofluffjobs.com/job/junior-manual-tester-mindbox-warszawa-wlrkr5ns;Junior Manual Tester;Mindbox;100+ people;Warszawa;300 - 400 PLN;+ vat (B2B) per day;;;;Junior;;;Selenium, JIRA, English, Polish, Team player, Communication skills, Critical thinking, Problem solving, Proactivity;SoapUI, SOAP;Yes;Yes;;Yes;Yes;Yes;;;;;Yes;;;;;;;;;;;;;;;;;;;;;;;;apple, windows, linux;Notebook;If needed;Mainly customer support;ASAP;Permanent contract;No;No;Yes (2 days a week);Yes;No;No;;;;;Free coffee, Bike parking, Playroom, Modern office;Sport subscription, Private healthcare, Small teams, International projects
